block_number,transaction_hash,log_index,token_address,from_address,to_address,value
12345704,44fd2ac3eb2e81ff2bb1906b5a855f96f39e32385fcbaa212deafaab15a4942d,1,TTje3yoadUpuHrVnm9Bju4njBv3vm4WRrQ,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TTtBbQGEUYJVoMRoQDWkW1zPytf5eiuY2o,724637
12345704,f83f205526dd6eb176e821bba7c44b711fdf2863cde5b8df0cb07ce63deb7d80,0,TGpP9GPsjyq2yo4WrwSJvqYwqZLKRnSzE8,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TFJyUUX9p57Pdui2Jbg7PGRdqNaPih7No5,175000000
12345704,f83f205526dd6eb176e821bba7c44b711fdf2863cde5b8df0cb07ce63deb7d80,1,TTje3yoadUpuHrVnm9Bju4njBv3vm4WRrQ,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TFJyUUX9p57Pdui2Jbg7PGRdqNaPih7No5,6340579
12345704,5081dc0371f6b64de921eb9cad26a19f8c5cd8382455528b8e6938a94bc334f0,0,TGpP9GPsjyq2yo4WrwSJvqYwqZLKRnSzE8,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TQLQ51h4UQ4keh2GQgiyhS2VWpAdgv2fxa,300000001
12345704,5081dc0371f6b64de921eb9cad26a19f8c5cd8382455528b8e6938a94bc334f0,1,TTje3yoadUpuHrVnm9Bju4njBv3vm4WRrQ,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TQLQ51h4UQ4keh2GQgiyhS2VWpAdgv2fxa,10869565
12345704,1eca762c5c3a597128bd3c2708150839e7d5e2d24b935034425dfcad2398a967,0,TGpP9GPsjyq2yo4WrwSJvqYwqZLKRnSzE8,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TKu4DzjDgHhkyxUCmvinbkdHRLE4E9VSea,4999999
12345704,1eca762c5c3a597128bd3c2708150839e7d5e2d24b935034425dfcad2398a967,1,TTje3yoadUpuHrVnm9Bju4njBv3vm4WRrQ,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TKu4DzjDgHhkyxUCmvinbkdHRLE4E9VSea,362318
12345705,3dc21d6e8a370c76f2fcf3700ac0a44808a37c998ffa2e51f278d72e6222bf61,0,TKttnV3FSY1iEoAwB4N52WK2DxdV94KpSd,TCcrsGF9PdLxJF869dQsK4V5QEG43uvZdt,TVAxaEqYXLYShoLkogN5mqgZuWZHz5oVim,1666660
12345705,bb127ae3d806bc570d2cee13d4fe35f96bb7614ffe17907108691d47b59cb07c,1,TKttnV3FSY1iEoAwB4N52WK2DxdV94KpSd,TX8f6dT8gZh2ad9mye5aaTdTFQ8Q8QcgdU,TRvGDySXaL3sdpSxo41LLskjJ76N3Mz8v9,4968000
12345706,347c4283c15881f36d8aece7065b30d78d0faf86e9286828063d3af11461ffcd,0,TGpP9GPsjyq2yo4WrwSJvqYwqZLKRnSzE8,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TQHdAkRwKmZwZAERySTAvxb14e5hPCt8pj,105000000
12345706,347c4283c15881f36d8aece7065b30d78d0faf86e9286828063d3af11461ffcd,1,TTje3yoadUpuHrVnm9Bju4njBv3vm4WRrQ,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TQHdAkRwKmZwZAERySTAvxb14e5hPCt8pj,7608695
12345706,0a61707e72426cb97fb9a34307b61301a61a0d81fe33fa1826c7b09d468f20e3,0,TGbhcodQ1jRWB3ZywmfwsRTh4rwbiL2mzh,TJhAMzagGCmGGffWfw4NG3XiCBQ1trr7PB,TSMbPm5mUsaTDSEjHCd55ZJaib3Ysvjyc5,1999999000000
12345706,ff4e2022221b5c57b62eeecd0b736d989e23c4925371c4968524cad033e03b17,0,TGpP9GPsjyq2yo4WrwSJvqYwqZLKRnSzE8,TCgnJmYmMUJ9eS6x62Vj7YFfpBM1DTL8V8,TJGW2u6PbFpsB5j9p4XvAqbHgCfcTy8mer,3077017400
12345707,6b92a021821372c62e9565ff52c514c11b9f693de0d0a8bb70bc1c16ce790600,1,TKttnV3FSY1iEoAwB4N52WK2DxdV94KpSd,TVAxaEqYXLYShoLkogN5mqgZuWZHz5oVim,TRvGDySXaL3sdpSxo41LLskjJ76N3Mz8v9,3055000
12345707,7d34e85f44fc737a0b30ab177479098e6af84244c1f7116d73f333eae2c2cac6,0,TGpP9GPsjyq2yo4WrwSJvqYwqZLKRnSzE8,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TMc653br1ndZhxPjjtmzhzh5dwvMnpu54T,400000001
12345707,7d34e85f44fc737a0b30ab177479098e6af84244c1f7116d73f333eae2c2cac6,1,TTje3yoadUpuHrVnm9Bju4njBv3vm4WRrQ,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TMc653br1ndZhxPjjtmzhzh5dwvMnpu54T,28985507
12345708,288f48f31941558c9a8ff73fd4587d9b8b135100180321de42804f82550e1c2a,0,TGpP9GPsjyq2yo4WrwSJvqYwqZLKRnSzE8,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TKu4DzjDgHhkyxUCmvinbkdHRLE4E9VSea,4999999
12345708,288f48f31941558c9a8ff73fd4587d9b8b135100180321de42804f82550e1c2a,1,TTje3yoadUpuHrVnm9Bju4njBv3vm4WRrQ,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TKu4DzjDgHhkyxUCmvinbkdHRLE4E9VSea,362318
12345711,71857bbe11b081b674ae77456bf967cb1a6071a1daea403060518dffd0c1217d,0,TGpP9GPsjyq2yo4WrwSJvqYwqZLKRnSzE8,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TFJyUUX9p57Pdui2Jbg7PGRdqNaPih7No5,175000000
12345711,71857bbe11b081b674ae77456bf967cb1a6071a1daea403060518dffd0c1217d,1,TTje3yoadUpuHrVnm9Bju4njBv3vm4WRrQ,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TFJyUUX9p57Pdui2Jbg7PGRdqNaPih7No5,6340579
12345711,cce4391a39e9517ea40e92017e49e57367c64dec0012211c9354c980f4f078f0,0,TGpP9GPsjyq2yo4WrwSJvqYwqZLKRnSzE8,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TTtBbQGEUYJVoMRoQDWkW1zPytf5eiuY2o,19999999
12345711,cce4391a39e9517ea40e92017e49e57367c64dec0012211c9354c980f4f078f0,1,TTje3yoadUpuHrVnm9Bju4njBv3vm4WRrQ,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TTtBbQGEUYJVoMRoQDWkW1zPytf5eiuY2o,724637
12345712,73003f0e9ed7c58d542c5e7eb25d8065f83e0c4dfe69048794a201e35e607146,0,TVgAYofpQku5G4zenXnvxhbZxpzzrk8WVK,TSvin3om2vWuw5stbxTeDQrpqH2VSKTpKz,TFK7ceXDZ3xWm3RsNyUFawXyrDc7SUgpRb,408913027
12345712,cb284d4d3a730855272e4cfe058639e5e03b65c99b4cd5c182f2e6cf0ca8f845,0,TGpP9GPsjyq2yo4WrwSJvqYwqZLKRnSzE8,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TQLQ51h4UQ4keh2GQgiyhS2VWpAdgv2fxa,300000001
12345712,cb284d4d3a730855272e4cfe058639e5e03b65c99b4cd5c182f2e6cf0ca8f845,1,TTje3yoadUpuHrVnm9Bju4njBv3vm4WRrQ,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TQLQ51h4UQ4keh2GQgiyhS2VWpAdgv2fxa,10869565
12345712,6e5042d85548e01c224b45482a02061b5110c4f53d957c6f710cf3b3beed810a,0,TGpP9GPsjyq2yo4WrwSJvqYwqZLKRnSzE8,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TMc653br1ndZhxPjjtmzhzh5dwvMnpu54T,400000001
12345712,6e5042d85548e01c224b45482a02061b5110c4f53d957c6f710cf3b3beed810a,1,TTje3yoadUpuHrVnm9Bju4njBv3vm4WRrQ,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TMc653br1ndZhxPjjtmzhzh5dwvMnpu54T,28985507
12345712,00010b9cbc25a9bcb649d4c610f6240d0f614627a996b03c781678029ff70446,5,TQuCYa3yi11s24VyR2Ye7XcWDG1MUJEbJq,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TVoTsXR8yu4cEoceT16AvudbMmH2h7KPAv,64036
12345712,9c621afced75c13514cda033fdcd1c61846bad3a84950bf80894a9461438d469,1,TVgAYofpQku5G4zenXnvxhbZxpzzrk8WVK,TFK7ceXDZ3xWm3RsNyUFawXyrDc7SUgpRb,TMqudCHDJRLoeKfnE7x27SZsPKj4ARpqud,408913027
12345712,f4a5795fa424e50a04e0f20d951d0a97c05f54d6eac73feedff01b0c9849ee8b,0,TXYhKLxwbsVRJ7JuZx1WMZqS74zZXEZJ9y,TP9qz44ne7qMxsCfLAZQTBuehizRs3KX2r,TAggKUJ5276GAutjLxJW17w25QVR4RZUXv,195804000
12345713,1b605b1acb051617b4e5dba3806cf499d46d5f36fd74f42511a07c46240156bf,0,TGpP9GPsjyq2yo4WrwSJvqYwqZLKRnSzE8,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TKu4DzjDgHhkyxUCmvinbkdHRLE4E9VSea,4999999
12345713,1b605b1acb051617b4e5dba3806cf499d46d5f36fd74f42511a07c46240156bf,1,TTje3yoadUpuHrVnm9Bju4njBv3vm4WRrQ,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TKu4DzjDgHhkyxUCmvinbkdHRLE4E9VSea,362318
12345714,ab60b9e6e91e9e8a184bfad3bf845bca844220b21e0d32402f403fa9fdbab242,0,TXpSN9vd4VnSz8xvMhH7iabVaEtgWnfNiG,TCgnJmYmMUJ9eS6x62Vj7YFfpBM1DTL8V8,TNPBsQeJTapQENdDHDdHuKrBT8fP1wsym4,115616654
12345714,24ab572888d74dc7a6b94e2695e8268b079df3ff68457b3bab7039de334d9a9d,0,TVQ6jYV5yTtRsKcD8aRc1a4Kei4V45ixLn,TE3NNrBUvYkX1igz8jHeYiKkZJywsDDHaK,TVLNQP4pBvRueXNjbiJUzbNeD8XPCChDWz,43822441194
12345715,bc28cb9cb16c91728f2bb02088678fd6f7a03a91ff6e675731873ce71b032051,0,TKttnV3FSY1iEoAwB4N52WK2DxdV94KpSd,TCcrsGF9PdLxJF869dQsK4V5QEG43uvZdt,TNNf1T3uxCwbGiuhdsUGzFfjxRSy9KHfzS,36038869
12345715,a81ca51db61161309e6261a725546762261d8a5de7a717a9742a1a163c50a193,0,TWLLFimBiVUVB9g2yBafM7povXRj9WYKYC,TBQS7WeBsQeBH8jPHERMYEQhHwWAxfmrWu,TGK89apcQ9oXEheyWtCkP6cvkJaiKfHDdy,10000000
12345715,a585152b5199809c4d3f22133ecbf107629031a186cddbd890d8a3494d855456,0,TGpP9GPsjyq2yo4WrwSJvqYwqZLKRnSzE8,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TMc653br1ndZhxPjjtmzhzh5dwvMnpu54T,400000001
12345715,a585152b5199809c4d3f22133ecbf107629031a186cddbd890d8a3494d855456,1,TTje3yoadUpuHrVnm9Bju4njBv3vm4WRrQ,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TMc653br1ndZhxPjjtmzhzh5dwvMnpu54T,28985507
12345716,524c9ae095f726ae9cf2dbefa6ba78534f7875081949d356a6fe8cc96be73d11,0,TGpP9GPsjyq2yo4WrwSJvqYwqZLKRnSzE8,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TQLQ51h4UQ4keh2GQgiyhS2VWpAdgv2fxa,300000001
12345716,524c9ae095f726ae9cf2dbefa6ba78534f7875081949d356a6fe8cc96be73d11,1,TTje3yoadUpuHrVnm9Bju4njBv3vm4WRrQ,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TQLQ51h4UQ4keh2GQgiyhS2VWpAdgv2fxa,10869565
12345716,aea8f7733994e6b41bf6805c7cc33b34aff5f470c7c1596384713f3a3a88ced8,0,TGpP9GPsjyq2yo4WrwSJvqYwqZLKRnSzE8,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TKu4DzjDgHhkyxUCmvinbkdHRLE4E9VSea,4999999
12345716,aea8f7733994e6b41bf6805c7cc33b34aff5f470c7c1596384713f3a3a88ced8,1,TTje3yoadUpuHrVnm9Bju4njBv3vm4WRrQ,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TKu4DzjDgHhkyxUCmvinbkdHRLE4E9VSea,362318
12345717,a0ef53a05a139c1dd7dd8a197ed6d4a985c54fa39b7959033b08b34d136cec50,0,TLa2f6VPqDgRE67v1736s7bJ8Ray5wYjU7,TAUN6FwrnwwmaEqYcckffC7wYmbaS6cBiX,TRrCQjpTT7P9Ve3tbpsix3wqHVLuBbqu2m,1081321546000
12345717,c29482c4c98de66312aedcf2d2a149c76aab19e20ab12ec9a8139a6c9d60fee9,1,TKttnV3FSY1iEoAwB4N52WK2DxdV94KpSd,TNNf1T3uxCwbGiuhdsUGzFfjxRSy9KHfzS,TRvGDySXaL3sdpSxo41LLskjJ76N3Mz8v9,36039000
12345717,a9c3287fb21a9a8a810a5cba8a7f9975741713ef95959ed426eff90b79d72342,0,TGpP9GPsjyq2yo4WrwSJvqYwqZLKRnSzE8,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TFJyUUX9p57Pdui2Jbg7PGRdqNaPih7No5,175000000
12345717,a9c3287fb21a9a8a810a5cba8a7f9975741713ef95959ed426eff90b79d72342,1,TTje3yoadUpuHrVnm9Bju4njBv3vm4WRrQ,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TFJyUUX9p57Pdui2Jbg7PGRdqNaPih7No5,6340579
12345717,59d059abf900f671ea0c916fe99809fef610573e03244537e4733f837ada6ab4,0,TLa2f6VPqDgRE67v1736s7bJ8Ray5wYjU7,TVJMbohdahP5Xxr1WFVCpoApTy4VSaJeii,THDwuQsEiNqh8oLFhi7pjcyWCoYv4hSohL,16259542000
12345717,4f9f7fdb43afad1451a1a591ab536c976230f82d5e596bb40d048f2fce2fe3ab,0,TGpP9GPsjyq2yo4WrwSJvqYwqZLKRnSzE8,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TTtBbQGEUYJVoMRoQDWkW1zPytf5eiuY2o,19999999
12345717,4f9f7fdb43afad1451a1a591ab536c976230f82d5e596bb40d048f2fce2fe3ab,1,TTje3yoadUpuHrVnm9Bju4njBv3vm4WRrQ,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TTtBbQGEUYJVoMRoQDWkW1zPytf5eiuY2o,724637
12345719,5e08c14b769bc66d14c4f5c0962ec87e9c6c1e2b564f21a7ae0f165fe8196bcd,0,TXpSN9vd4VnSz8xvMhH7iabVaEtgWnfNiG,TNPBsQeJTapQENdDHDdHuKrBT8fP1wsym4,TXpSN9vd4VnSz8xvMhH7iabVaEtgWnfNiG,116784499
12345719,d71ed0d0060e84454717dd4bc58ea4d49d402215b8ca5dc4ed917c4e3849ea41,0,TZGQJY1QbZuXJmMgDgoZVeG4mD1Ef6SdWU,THRePsE3iAxv7ZLbmoWGXxxbUkyZMsYyRJ,TCgnJmYmMUJ9eS6x62Vj7YFfpBM1DTL8V8,214036269
12345719,8c7f5d934a96a458a64b80756acad30b2ee2dae3a7386c82d56587d4b9a1e913,0,TGpP9GPsjyq2yo4WrwSJvqYwqZLKRnSzE8,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TMc653br1ndZhxPjjtmzhzh5dwvMnpu54T,400000001
12345719,8c7f5d934a96a458a64b80756acad30b2ee2dae3a7386c82d56587d4b9a1e913,1,TTje3yoadUpuHrVnm9Bju4njBv3vm4WRrQ,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TMc653br1ndZhxPjjtmzhzh5dwvMnpu54T,28985507
12345720,c953003c9dc54217ea30e9aa0365b659723cab1605fbeb18abda3860f5201720,4,TJA8p2AAKbKwz6gBHU7uG62wKyZyQqASpr,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TRYKV4dy5qeLDWzKn3SQPnARk8ZP1tHw88,10000000
12345721,e4153e9bbf3cd6d260cec8415d837355486c920d1687c6e3f68c3cf4f7fff49c,0,TGpP9GPsjyq2yo4WrwSJvqYwqZLKRnSzE8,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TTtBbQGEUYJVoMRoQDWkW1zPytf5eiuY2o,19999999
12345721,e4153e9bbf3cd6d260cec8415d837355486c920d1687c6e3f68c3cf4f7fff49c,1,TTje3yoadUpuHrVnm9Bju4njBv3vm4WRrQ,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TTtBbQGEUYJVoMRoQDWkW1zPytf5eiuY2o,724637
12345721,0a65f3346d716de8393b9714fe314caf15e8ede83539d9405d1ac3c0fdd00a91,0,TGpP9GPsjyq2yo4WrwSJvqYwqZLKRnSzE8,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TKu4DzjDgHhkyxUCmvinbkdHRLE4E9VSea,4999999
12345721,0a65f3346d716de8393b9714fe314caf15e8ede83539d9405d1ac3c0fdd00a91,1,TTje3yoadUpuHrVnm9Bju4njBv3vm4WRrQ,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TKu4DzjDgHhkyxUCmvinbkdHRLE4E9VSea,362318
12345721,5b29a95753374397fbb4de57c840fa0e6a1854a8c4225a240509f5a68d655d19,0,TKttnV3FSY1iEoAwB4N52WK2DxdV94KpSd,TCcrsGF9PdLxJF869dQsK4V5QEG43uvZdt,TGgbpNNaNbsi4pYRoX1i7zKtur7xeymJse,98333329
12345722,176a50ef467c3deee683e81f3c538a3a98e57d23d47180b4eee6ceaf62590f44,0,TLa2f6VPqDgRE67v1736s7bJ8Ray5wYjU7,THoA7REwamFs4HkBJBdUQzYNkhe8hFGyNQ,TSMbPm5mUsaTDSEjHCd55ZJaib3Ysvjyc5,10000000000
12345722,8ea96f80459a4a7fd38a23d2d8913fe3c2c539ce266900bfb26ad5887b27a716,0,TGpP9GPsjyq2yo4WrwSJvqYwqZLKRnSzE8,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TMc653br1ndZhxPjjtmzhzh5dwvMnpu54T,400000001
12345722,8ea96f80459a4a7fd38a23d2d8913fe3c2c539ce266900bfb26ad5887b27a716,1,TTje3yoadUpuHrVnm9Bju4njBv3vm4WRrQ,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TMc653br1ndZhxPjjtmzhzh5dwvMnpu54T,28985507
12345722,48ccdd0f8ab1de389e8cb512a9090ff0ff54720c50e40ecba3690e36b62002f4,0,TZGQJY1QbZuXJmMgDgoZVeG4mD1Ef6SdWU,TCgnJmYmMUJ9eS6x62Vj7YFfpBM1DTL8V8,TGFS2e4EbgNBLizwF4NNXWGyb4yQ8mWhhC,214036269
12345722,417aec2fb79801ed3bc4ed7376c437742e43f2d16756c10a6dd6101a5a428052,0,TGpP9GPsjyq2yo4WrwSJvqYwqZLKRnSzE8,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TQLQ51h4UQ4keh2GQgiyhS2VWpAdgv2fxa,300000001
12345722,417aec2fb79801ed3bc4ed7376c437742e43f2d16756c10a6dd6101a5a428052,1,TTje3yoadUpuHrVnm9Bju4njBv3vm4WRrQ,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TQLQ51h4UQ4keh2GQgiyhS2VWpAdgv2fxa,10869565
12345723,f9b3e345c49c58ebbb16bfe4ae913cffc217085a6a6f1870dcdb15709992d600,0,TQuCYa3yi11s24VyR2Ye7XcWDG1MUJEbJq,TUFDcnvZ88aV98PhtjfLimwbXExQAgNekQ,TYcrm6dfLR6CWjdKhfxfd2cVTDam8w3dBK,26673
12345723,7decc8edcddfdfe1074475e23a2468734ecd2f62a9f7fa895539b4ebbaea2b33,0,TEoHMdhQgarbsXXuzQe3TJa67nVtgufb8W,TTagN2hiUpt7HBbLTgLWi8qQoSmfrXn9Zp,TD9YXBgWFgc5E8idBCWdgpAHF6KPY6AkYc,3711011
12345723,acae3a2503822d1fbe90c1c91b00bffb27baa119f46444acd4322b39ae351e27,1,TKttnV3FSY1iEoAwB4N52WK2DxdV94KpSd,TGgbpNNaNbsi4pYRoX1i7zKtur7xeymJse,TRvGDySXaL3sdpSxo41LLskjJ76N3Mz8v9,98333000
12345724,4e3d62a4c4bc41bac36c4a801aff65caa8d46dbc5774ae92b25eace342f71774,0,TLa2f6VPqDgRE67v1736s7bJ8Ray5wYjU7,TSMbPm5mUsaTDSEjHCd55ZJaib3Ysvjyc5,TTz75WS8hnnC8JkSpGKL1xszuZyRFQZSkH,10000000000
12345724,f726f3c063f21612f8781231da8039aa90f811cd9bb58c3dd98da37bc80f36e1,0,TTUoJ8mXhyXxK1UdFnm5B5aLWKJa8NTkzj,TVV1z5cRSnVvztintK73hc31z7CubZKQSM,TXTdGKsQmNMNjAhCGVP9zftoAJzm52iYth,1500000
12345725,3404941e3e57ccf6c1a9b4f3f13cfc39a871a9b57f9bdd4e9ba5cc73884f5281,0,TUezhPtdMYByMLtYXPS2J8UfRMqtXHEZsE,TKzHnEjSwC4uT6fHqUTr822wL5mXK2Rk1k,TX4hpxT7819FfuXhdMQg492mSCtszwwm9x,15579830400
12345725,5c37f942da85a601d28f4349f6580f4ca37650bb4c9385a77b0ec71738cce3a6,0,TGpP9GPsjyq2yo4WrwSJvqYwqZLKRnSzE8,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TTtBbQGEUYJVoMRoQDWkW1zPytf5eiuY2o,19999999
12345725,5c37f942da85a601d28f4349f6580f4ca37650bb4c9385a77b0ec71738cce3a6,1,TTje3yoadUpuHrVnm9Bju4njBv3vm4WRrQ,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TTtBbQGEUYJVoMRoQDWkW1zPytf5eiuY2o,724637
12345726,1c30dc8f601957480e8e7eb0764d9cabc11b82a4ab8fcb8481399412c480e3f3,0,TGpP9GPsjyq2yo4WrwSJvqYwqZLKRnSzE8,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TQLQ51h4UQ4keh2GQgiyhS2VWpAdgv2fxa,300000001
12345726,1c30dc8f601957480e8e7eb0764d9cabc11b82a4ab8fcb8481399412c480e3f3,1,TTje3yoadUpuHrVnm9Bju4njBv3vm4WRrQ,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TQLQ51h4UQ4keh2GQgiyhS2VWpAdgv2fxa,10869565
12345726,df231ae7145c72fde70e679b444a7c949544749b648e4005bb9c73ffbdaee0d9,0,TGpP9GPsjyq2yo4WrwSJvqYwqZLKRnSzE8,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TKu4DzjDgHhkyxUCmvinbkdHRLE4E9VSea,4999999
12345726,df231ae7145c72fde70e679b444a7c949544749b648e4005bb9c73ffbdaee0d9,1,TTje3yoadUpuHrVnm9Bju4njBv3vm4WRrQ,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TKu4DzjDgHhkyxUCmvinbkdHRLE4E9VSea,362318
12345727,48f897d60aeff040ed9be24883bdfd823985df5147ea02543e134a5dfb8f1429,0,TGpP9GPsjyq2yo4WrwSJvqYwqZLKRnSzE8,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TMc653br1ndZhxPjjtmzhzh5dwvMnpu54T,400000001
12345727,48f897d60aeff040ed9be24883bdfd823985df5147ea02543e134a5dfb8f1429,1,TTje3yoadUpuHrVnm9Bju4njBv3vm4WRrQ,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TMc653br1ndZhxPjjtmzhzh5dwvMnpu54T,28985507
12345727,98b6baa908656905c8832a0018c21b10c23b1c82deb4c24480661b0fac3b08c1,0,TKttnV3FSY1iEoAwB4N52WK2DxdV94KpSd,TCcrsGF9PdLxJF869dQsK4V5QEG43uvZdt,TACUkxHqBoRNuzWXkPyjsyWE4R7ir5Ei8B,2972213
12345728,ab654a82fa9b5bbfd115c6a316bb2239585caefb68008e9af7f5ea669010cf13,0,TXpSN9vd4VnSz8xvMhH7iabVaEtgWnfNiG,TXpSN9vd4VnSz8xvMhH7iabVaEtgWnfNiG,TCLK79yiz7zpo5WQ1p914huJL1H6v5fwUa,8000000
12345728,0c88261253057d4eaed3ca1c089d551a44ee9458ddf0ea26019a6819e533a5f2,0,TLa2f6VPqDgRE67v1736s7bJ8Ray5wYjU7,TMdjNktaaPvGJn3eN8xJXWwgj6BJuq4B2E,TR5Lhz9fqsvJgjbYGJMFTRLkJGxQg9Sri3,11071560362
12345729,48ebdd5da3eb1966ba8783496a081bb2db966a44d6c7659d5260c04d71b4db5b,0,TZGQJY1QbZuXJmMgDgoZVeG4mD1Ef6SdWU,TTbzPxL8s3StkxG9GLrBmr2BHVufrBKaBz,THtzTPAf1xQK8x75GEaaEDFpZ9JDqN7yVm,1900000
12345729,48ebdd5da3eb1966ba8783496a081bb2db966a44d6c7659d5260c04d71b4db5b,2,TZGQJY1QbZuXJmMgDgoZVeG4mD1Ef6SdWU,TTsQDtWvhKDFZtGdBQy1prGb3iLpU6XRpT,TTbzPxL8s3StkxG9GLrBmr2BHVufrBKaBz,2850000
12345729,9e363e21c4631cf891224b3bcbbcd20dfaf5037f42e158381a24352bc922e100,0,TGpP9GPsjyq2yo4WrwSJvqYwqZLKRnSzE8,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TTtBbQGEUYJVoMRoQDWkW1zPytf5eiuY2o,19999999
12345729,9e363e21c4631cf891224b3bcbbcd20dfaf5037f42e158381a24352bc922e100,1,TTje3yoadUpuHrVnm9Bju4njBv3vm4WRrQ,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TTtBbQGEUYJVoMRoQDWkW1zPytf5eiuY2o,724637
12345729,1e5028b96571a1e646645a700b303abeadd04683c5c2bee5d217e29eebda886c,0,TGpP9GPsjyq2yo4WrwSJvqYwqZLKRnSzE8,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TFJyUUX9p57Pdui2Jbg7PGRdqNaPih7No5,5000000023
12345729,1e5028b96571a1e646645a700b303abeadd04683c5c2bee5d217e29eebda886c,1,TTje3yoadUpuHrVnm9Bju4njBv3vm4WRrQ,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TFJyUUX9p57Pdui2Jbg7PGRdqNaPih7No5,181159420
12345730,009ea29df84cab4b99bd2335a0d3c526e70d04528d7f3fbfbd9177f198ba44ee,1,TEoHMdhQgarbsXXuzQe3TJa67nVtgufb8W,TD9YXBgWFgc5E8idBCWdgpAHF6KPY6AkYc,TPMezLuNvhfeJTdV8TzPHdX6ueZqdrLe6H,3711000
12345730,b7abcaf8300cd496050b7ddd84d27bfe7fec861fe020339d000f1b6f58835107,0,TGpP9GPsjyq2yo4WrwSJvqYwqZLKRnSzE8,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TQLQ51h4UQ4keh2GQgiyhS2VWpAdgv2fxa,300000001
12345730,b7abcaf8300cd496050b7ddd84d27bfe7fec861fe020339d000f1b6f58835107,1,TTje3yoadUpuHrVnm9Bju4njBv3vm4WRrQ,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,TQLQ51h4UQ4keh2GQgiyhS2VWpAdgv2fxa,10869565
